text,label,title,author,subject,language,source
El Ministerio de tecnología anunció nuevas políticas de tecnología tras extensa investigación.,0,El Ministerio de tecnología anunció nuevas políticas de tecnología tras extensa investigación.,Reporter_spanish_37,Politics,spanish,synthetic
El Ministerio de economía nacional anunció nuevas políticas de economía nacional tras extensa investigación.,0,El Ministerio de economía nacional anunció nuevas políticas de economía nacional tras extensa invest...,Reporter_spanish_38,Science,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en investigación médica.,0,Las autoridades recibieron financiamiento para programas de desarrollo en investigación médica.,Reporter_spanish_39,Politics,spanish,synthetic
Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,0,Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,Reporter_spanish_40,Health,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en educación.",0,"Según el último informe, los indicadores económicos muestran crecimiento en educación.",Reporter_spanish_41,Technology,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en política internacional.",0,"Según el último informe, los indicadores económicos muestran crecimiento en política internacional.",Reporter_spanish_42,Economy,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en investigación médica.",0,"Según el último informe, los indicadores económicos muestran crecimiento en investigación médica.",Reporter_spanish_43,Technology,spanish,synthetic
Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,0,Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,Reporter_spanish_44,Health,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en salud pública.,0,Las autoridades recibieron financiamiento para programas de desarrollo en salud pública.,Reporter_spanish_45,Economy,spanish,synthetic
Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,0,Los investigadores de la Universidad de tecnología publicaron hallazgos sobre tecnología.,Reporter_spanish_46,Politics,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en economía nacional.,0,Las autoridades recibieron financiamiento para programas de desarrollo en economía nacional.,Reporter_spanish_47,Technology,spanish,synthetic
Los investigadores de la Universidad de política internacional publicaron hallazgos sobre política internacional.,0,Los investigadores de la Universidad de política internacional publicaron hallazgos sobre política i...,Reporter_spanish_48,Politics,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en economía nacional.",0,"Según el último informe, los indicadores económicos muestran crecimiento en economía nacional.",Reporter_spanish_49,Technology,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en educación.,0,Las autoridades recibieron financiamiento para programas de desarrollo en educación.,Reporter_spanish_0,Technology,spanish,synthetic
El Ministerio de energías renovables anunció nuevas políticas de energías renovables tras extensa investigación.,0,El Ministerio de energías renovables anunció nuevas políticas de energías renovables tras extensa in...,Reporter_spanish_1,Economy,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en política internacional.",0,"Según el último informe, los indicadores económicos muestran crecimiento en política internacional.",Reporter_spanish_2,Economy,spanish,synthetic
Los investigadores de la Universidad de salud pública publicaron hallazgos sobre salud pública.,0,Los investigadores de la Universidad de salud pública publicaron hallazgos sobre salud pública.,Reporter_spanish_3,Technology,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en salud pública.,0,Las autoridades recibieron financiamiento para programas de desarrollo en salud pública.,Reporter_spanish_4,Technology,spanish,synthetic
El Ministerio de salud pública anunció nuevas políticas de salud pública tras extensa investigación.,0,El Ministerio de salud pública anunció nuevas políticas de salud pública tras extensa investigación.,Reporter_spanish_5,Science,spanish,synthetic
El Ministerio de política internacional anunció nuevas políticas de política internacional tras extensa investigación.,0,El Ministerio de política internacional anunció nuevas políticas de política internacional tras exte...,Reporter_spanish_6,Economy,spanish,synthetic
El Ministerio de política internacional anunció nuevas políticas de política internacional tras extensa investigación.,0,El Ministerio de política internacional anunció nuevas políticas de política internacional tras exte...,Reporter_spanish_7,Politics,spanish,synthetic
Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacional.,0,Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacion...,Reporter_spanish_8,Science,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en salud pública.",0,"Según el último informe, los indicadores económicos muestran crecimiento en salud pública.",Reporter_spanish_9,Technology,spanish,synthetic
Las autoridades recibieron financiamiento para programas de desarrollo en educación.,0,Las autoridades recibieron financiamiento para programas de desarrollo en educación.,Reporter_spanish_10,Science,spanish,synthetic
El Ministerio de tecnología anunció nuevas políticas de tecnología tras extensa investigación.,0,El Ministerio de tecnología anunció nuevas políticas de tecnología tras extensa investigación.,Reporter_spanish_11,Economy,spanish,synthetic
El Ministerio de economía nacional anunció nuevas políticas de economía nacional tras extensa investigación.,0,El Ministerio de economía nacional anunció nuevas políticas de economía nacional tras extensa invest...,Reporter_spanish_12,Economy,spanish,synthetic
Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacional.,0,Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacion...,Reporter_spanish_13,Science,spanish,synthetic
El Ministerio de política internacional anunció nuevas políticas de política internacional tras extensa investigación.,0,El Ministerio de política internacional anunció nuevas políticas de política internacional tras exte...,Reporter_spanish_14,Politics,spanish,synthetic
"Según el último informe, los indicadores económicos muestran crecimiento en economía nacional.",0,"Según el último informe, los indicadores económicos muestran crecimiento en economía nacional.",Reporter_spanish_15,Economy,spanish,synthetic
Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacional.,0,Los investigadores de la Universidad de economía nacional publicaron hallazgos sobre economía nacion...,Reporter_spanish_16,Technology,spanish,synthetic
